"beta","factor","rc.1","rc.2","rb.1","rb.2","rb.3"
1.58660703517588,-11.8741883826667,-0.190596906281786,-0.00379839344547458,7.17588764852885,-1.18548058034967,-0.0513363025358406
1.59540050251256,-12.0071300180485,-0.189090217935232,-0.003714158203327,7.14924483223267,-1.21427842979719,-0.0524057579716458
1.60419396984925,-12.1505194057522,-0.187590911395917,-0.00363010775139286,7.12535853583963,-1.24411799553165,-0.053493120457333
1.61298743718593,-12.304883145634,-0.186098892242041,-0.00354623832062538,7.10421510872788,-1.27505882015,-0.0545986516696159
1.62178090452261,-12.470807929427,-0.184614067901383,-0.00346254627190672,7.08580991662571,-1.30716529785474,-0.0557226185498759
1.6305743718593,-12.6489469114848,-0.183136347614079,-0.00337902809632136,7.0701475703688,-1.34050719304588,-0.0568652934690547
1.63936783919598,-12.8400270780723,-0.181665642395885,-0.00329568041532746,7.05724224790159,-1.37516022822401,-0.0580269543978733
1.64816130653266,-13.0448577834456,-0.180201865001855,-0.0032124999808537,7.04711811846336,-1.41120675241783,-0.0592078850825876
1.65695477386935,-13.2643406561792,-0.178744929890513,-0.00312948367529509,7.03980988029021,-1.44873650349543,-0.0604083752265168
1.66574824120603,-13.4994811226588,-0.177294753188461,-0.00304662851144332,7.03536342600062,-1.4878474803415,-0.0616287206775793
1.67454170854271,-13.7514018486074,-0.175851252655447,-0.00296393163233766,7.0338366532438,-1.52864694410513,-0.0628692236220944
1.6833351758794,-14.0213584668911,-0.174414347649921,-0.00288139031104857,7.035300442338,-1.5712525717019,-0.064130192785117
1.69212864321608,-14.310758044462,-0.172983959095029,-0.00279900195039963,7.03983982771065,-1.61579378969275,-0.0654119436375847
1.70092211055276,-14.6211808482628,-0.171560009445093,-0.0027167640826293,7.047555396252,-1.6624133228289,-0.0667147986105732
1.70971557788945,-14.9544061059895,-0.170142422652557,-0.00263467436899254,7.05856495355492,-1.71126899929664,-0.0680390873169676
1.71850904522613,-15.3124426318888,-0.168731124135399,-0.00255273059933074,7.07300550890568,-1.76253586448374,-0.0693851467808886
1.72730251256281,-15.6975654125827,-0.167326040745012,-0.00247093069157956,7.09103564243454,-1.81640866754194,-0.0707533216751986
1.7360959798995,-16.1123595401236,-0.165927100734553,-0.0023892726912609,7.11283833387654,-1.87310480097659,-0.0721439645674674
1.74488944723618,-16.5597732622915,-0.16453423372777,-0.00230775477091804,7.13862435306138,-1.93286779409144,-0.073557436174768
1.75368291457286,-17.0431824259301,-0.163147370688285,-0.00222637522954007,7.1686363391211,-1.99597148791857,-0.0749941056277082
1.76247638190955,-17.566469263401,-0.161766443889353,-0.0021451324919615,7.20315373063323,-2.06272505443368,-0.076454350744123
1.77126984924623,-18.1341193797742,-0.160391386884077,-0.00206402510824157,7.24249875553927,-2.13347906942665,-0.0779385583128649
1.78006331658291,-18.7513420324848,-0.159022134476092,-0.00198305175303084,7.28704375199186,-2.20863291066187,-0.0794471243881658
1.7888567839196,-19.4242204918234,-0.157658622690705,-0.00190221122493464,7.33722017543675,-2.28864383707284,-0.0809804545950725
1.79765025125628,-20.1599016308187,-0.156300788746489,-0.0018215024458769,7.39352976216523,-2.37403821962711,-0.0825389644464607
1.80644371859296,-20.966837218298,-0.15494857102735,-0.0017409244604571,7.45655847843882,-2.46542555332771,-0.0841230796721949
1.81523718592965,-21.8550941384085,-0.153601909055001,-0.00166047643532574,7.52699410674438,-2.56351610224354,-0.0857332365609874
1.82403065326633,-22.8367576454787,-0.152260743461931,-0.00158015765857358,7.60564863666311,-2.66914334535521,-0.0873698823156113
1.83282412060302,-23.9264619082466,-0.15092501596478,-0.0014999675391264,7.69348708338652,-2.78329284653045,-0.0890334754220587
1.8416175879397,-25.1420973120791,-0.149594669338174,-0.00141990560617925,7.79166502487763,-2.90713983988102,-0.090724486033379
1.85041105527638,-26.5057672516957,-0.148269647388959,-0.00133997150865197,7.90157814614024,-3.04209881920005,-0.092443396368872
1.85920452261307,-28.045103487521,-0.146949894930898,-0.00126016501467557,8.02492859892227,-3.18988994001953,-0.0941907011294251
1.86799798994975,-29.7951072671659,-0.145635357759771,-0.00118048601111862,8.16381535326733,-3.35262941089963,-0.0959669079297961
1.87679145728643,-31.8007788798304,-0.144325982628871,-0.00110093450316253,8.32085949994687,-3.53295483316527,-0.0977725377486711
1.88558492462312,-34.1209598120334,-0.143021717224933,-0.00102151061392073,8.49938167574084,-3.73420266122302,-0.0996081253974237
1.8943783919598,-36.834094184379,-0.141722510144458,-0.000942214584101315,8.70365931482115,-3.96066548686719,-0.101474220008512
1.90317185929648,-40.047129567302,-0.140428310870403,-0.000863046771754025,8.93930993306203,-4.2179753545416,-0.103371385544518
1.91196532663317,-43.909752243521,-0.139139069749305,-0.000784007652050959,9.21388053407982,-4.5136931964879,-0.105300201328923
1.92075879396985,-48.6381006939672,-0.13785473796873,-0.00070509781715853,9.53778832373981,-4.85824957464214,-0.107261262599708
1.92955226130653,-54.5562389789468,-0.136575267535119,-0.000626317976168451,9.9258902997442,-5.26651429600094,-0.109255181087012
1.93834572864322,-62.1731211026827,-0.135300611251988,-0.000547668955122323,10.4002474757209,-5.76056066098247,-0.111282585616115
1.9471391959799,-72.3363741765369,-0.134030722698493,-0.000469151697106638,10.9953316206082,-6.3748722256704,-0.113344122737099
1.95593266331658,-86.5702026474351,-0.132765556208305,-0.000390767262443485,11.768716471036,-7.16703403573148,-0.115440457382577
1.96472613065327,-107.918711996299,-0.131505066848843,-0.000312516828984738,12.8257129664259,-8.24236788180711,-0.117572273555099
1.97351959798995,-143.469510472946,-0.130249210400783,-0.000234401692497115,14.3862144798002,-9.82077754944837,-0.119740275045722
1.98231306532663,-214.405311612268,-0.128997943338028,-0.000156423267156197,17.0187756413617,-12.4708276607171,-0.121945186185713
1.99110653266332,-425.687018127132,-0.127751222807753,-7.85830861699854e-05,22.969795401216,-18.4389267539034,-0.124187752632839
1.9999,-37801.0921489928,-0.126509006614937,-8.82802487973474e-07,196.689747187498,-192.175557457603,-0.126468742198544
