beta,factor,rc,rb.1,rb.2,m,rc.1,rc.2,rb.3,rc.3,rb.4,rc.4,rb.5
0.258793467336683,1.61849186575872,,-1.55721655396172,-0.0587497298083762,2,-0.636630878857554,-0.0223684380373105,-0.0004254929460255,,,,
0.267586934673367,1.64809092415307,,-1.59036764087277,-0.0600913853262487,2,-0.630477057476941,-0.0221766714798869,-0.0004491458583995,,,,
0.27638040201005,1.67849450928644,,-1.6244100321115,-0.0614578893152128,2,-0.624412062554202,-0.0219864430487958,-0.0004736394592999,,,,
0.285173869346734,1.70973496736572,,-1.65937721717493,-0.062849621297658,2,-0.618434042759312,-0.0217977314142312,-0.0004990022262579,,,,
0.293967336683417,1.74184629541907,,-1.69530436775879,-0.0642669669803673,2,-0.612541197604595,-0.0216105155577576,-0.0005252634773662,,,,
0.3027608040201,1.77486424683971,,-1.73222844403473,-0.0657103184027482,2,-0.606731775681852,-0.021424774772512,-0.00055245338782,,,,
0.311554271356784,1.80882644505827,,-1.77018830908351,-0.0671800740888019,2,-0.601004072972266,-0.0212404886634973,-0.0005806030063936,,,,
0.320347738693467,1.84377250607055,,-1.80922485219005,-0.068676639202108,2,-0.59535643121519,-0.0210576371476994,-0.0006097442717465,,,,
0.329141206030151,1.87974417065217,,-1.84938112186935,-0.0702004257056122,2,-0.589787236351012,-0.0208762004545348,-0.0006399100285979,,,,
0.337934673366834,1.91678544714291,,-1.8907024694678,-0.0717518525244116,2,-0.584294917015768,-0.0206961591259967,-0.0006711340437063,,,,
0.346728140703518,1.95494276581474,,-1.93323670438622,-0.073331345713209,2,-0.578877943100068,-0.0205174940169885,-0.0007034510216614,,,,
0.355521608040201,1.99426514592044,,-1.97703426200288,-0.0749393386276658,2,-0.573534824360458,-0.0203401862955331,-0.0007368966204567,,,,
0.364315075376884,2.0348043766586,,-2.0221483855436,-0.0765762721002923,2,-0.568264109085445,-0.020164217442969,-0.0007715074667478,,,,
0.373108542713568,2.07661521342089,,-2.06863532326132,-0.0782425946206761,2,-0.563064382811603,-0.0199895692540589,-0.0008073211708863,,,,
0.381902010050251,2.11975559084807,,-2.11655454245765,-0.079938762520685,2,-0.557934267090054,-0.0198162238370907,-0.0008443763416184,,,,
0.390695477386935,2.16428685439011,,-2.16596896203429,-0.08166524016416,2,-0.552872418297046,-0.0196441636137876,-0.0008827126004403,,,,
0.399488944723618,2.21027401227612,,-2.21694520549235,-0.0834225001420218,2,-0.547877526491641,-0.0194733713192039,-0.0009223705955786,,,,
0.408282412060301,2.25778601001448,,-2.26955387649263,-0.0852110234723667,2,-0.542948314314752,-0.0193038300014461,-0.0009633920156181,,,,
0.417075879396985,2.30689602980618,,-2.32386985936376,-0.0870312998060837,2,-0.538083535928971,-0.0191355230212702,-0.0010058196026521,,,,
0.425869346733668,2.35768181754887,,-2.37997264724178,-0.0888838276382955,2,-0.533281975999174,-0.0189684340515564,-0.0010496971650146,,,,
0.434662814070352,2.41022604043389,,-2.43794670083844,-0.0907691145255251,2,-0.528542448709637,-0.0188025470765984,-0.0010950695895603,,,,
0.443456281407035,2.4646166785257,,-2.49788184123288,-0.0926876773091569,2,-0.523863796817708,-0.0186378463912302,-0.0011419828533993,,,,
0.452249748743719,2.52094745414596,,-2.55987368051039,-0.0946400423452798,2,-0.51924489074223,-0.0184743165997775,-0.0011904840351307,,,,
0.461043216080402,2.57931830338203,,-2.62402409456745,-0.0966267457410644,2,-0.514684627684611,-0.0183119426147722,-0.0012406213255456,,,,
0.469836683417085,2.63983589462009,,-2.69044174299273,-0.0986483335985502,2,-0.510181930783897,-0.0181507096555395,-0.0012924440377121,,,,
0.478630150753769,2.70261419964956,,-2.75924264156011,-0.100705362265176,2,-0.505735748299962,-0.0179906032464795,-0.0013460026165104,,,,
0.487423618090452,2.76777512366596,,-2.83055079367547,-0.102798398592318,2,-0.501345052828274,-0.0178316092151871,-0.0014013486475297,,,,
0.496217085427136,2.83544920136806,,-2.90449888796748,-0.104928020201544,2,-0.497008840542041,-0.0176737136902974,-0.0014585348653142,,,,
0.505010552763819,2.9057763673761,,-2.98122907025541,-0.107094815759263,2,-0.492726130462258,-0.017516903099118,-0.0015176151609827,,,,
0.513804020100503,2.978906810384,,-3.0608937993066,-0.109299385259922,2,-0.488495963753533,-0.0173611641649865,-0.0015786445891524,,,,
0.522597487437186,3.0550019218511,,-3.14365679719541,-0.111542340318395,2,-0.484317403045964,-0.0172064839043933,-0.0016416793741716,,,,
0.531390954773869,3.13423535165277,,-3.22969410667979,-0.1138243044716,2,-0.480189531780312,-0.0170528496238229,-0.0017067769156635,,,,
0.540184422110553,3.21679418502313,,-3.31919526994002,-0.116145913490258,2,-0.476111453577993,-0.0169002489163541,-0.0017739957933201,,,,
0.548977889447236,3.30288025733988,,-3.41236464522183,-0.118507815700611,2,-0.472082291632008,-0.0167486696579601,-0.0018433957710039,,,,
0.55777135678392,3.39271162595659,,-3.50942288060293,-0.120910672317217,2,-0.468101188120967,-0.0165981000035653,-0.0019150378000775,,,,
0.566564824120603,3.48652422138763,,-3.61060856718524,-0.123355157786931,2,-0.464167303643655,-0.0164485283828187,-0.0019889840219878,,,,
0.575358291457286,3.58457370385438,,-3.71618009772637,-0.125841960144634,2,-0.460279816673792,-0.0162999434956017,-0.0020652977701256,,,,
0.58415175879397,3.68713755559751,,-3.82641776111686,-0.128371781381188,2,-0.456437923033755,-0.0161523343072434,-0.0021440435708924,,,,
0.592945226130653,3.79451744462561,,-3.9416261083825,-0.130945337824508,2,-0.452640835388037,-0.0160056900434994,-0.0022252871440265,,,,
0.601738693467337,3.90704190185583,,-4.06213663216595,-0.133563360533938,2,-0.448887782754198,-0.0158600001852437,-0.0023090954021667,,,,
0.61053216080402,4.02506936119188,,-4.18831080923866,-0.136226595708711,2,-0.445178010031201,-0.0157152544628985,-0.002395536449671,,,,
0.619325628140704,4.14899162124128,,-4.32054356475143,-0.138935805111252,2,-0.441510777544955,-0.015571442850625,-0.0024846795806693,,,,
0.628119095477387,4.27923779847304,,-4.45926722802724,-0.141691766505835,2,-0.437885360609942,-0.0154285555602431,-0.0025765952763937,,,,
0.63691256281407,4.41627885514547,,-4.60495606323135,-0.144495274113418,2,-0.43430104910651,-0.0152865830349351,-0.0026713552017617,,,,
0.645706030150754,4.56063280187903,,-4.75813147479824,-0.147347139083241,2,-0.430757147073093,-0.0151455159426881,-0.0027690322012506,,,,
0.654499497487437,4.71287069509148,,-4.91936800784117,-0.150248189982337,2,-0.427252972313696,-0.0150053451695486,-0.0028697002940724,,,,
0.663292964824121,4.87362357461403,,-5.08930028886232,-0.153199273303208,2,-0.423787856018539,-0.0148660618126343,-0.0029734346686584,,,,
0.672086432160804,5.04359051800853,,-5.26863108329703,-0.15620125399113,2,-0.420361142399138,-0.0147276571729692,-0.0030803116764744,,,,
0.680879899497487,5.22354802699353,,-5.45814068529986,-0.159255015991497,2,-0.416972188335943,-0.0145901227481201,-0.0031904088252119,,,,
0.689673366834171,5.41436101023969,,-5.65869790404373,-0.162361462818482,2,-0.413620363038962,-0.0144534502246714,-0.0033038047713398,,,,
0.698466834170854,5.6169956884356,,-5.8712729724385,-0.165521518145869,2,-0.410305047720586,-0.0143176314705392,-0.0034205793120821,,,,
0.707260301507538,5.83253482584621,,-6.09695278249741,-0.168736126421018,2,-0.407025635279983,-0.0141826585271424,-0.0035408133768322,,,,
0.716053768844221,6.06219579274101,,-6.33695895173959,-0.172006253503262,2,-0.403781529999238,-0.0140485236014552,-0.0036645890180384,,,,
0.724847236180905,6.30735209200833,,-6.59266935394849,-0.17533288732766,2,-0.400572147250092,-0.0139152190579484,-0.0037919894015928,,,,
0.733640703517588,6.56955915055964,,-6.86564391490397,-0.178717038595533,2,-0.397396913211727,-0.0137827374104495,-0.0039230987967722,,,,
0.742434170854271,6.85058539476942,,-7.15765569233711,-0.182159741492768,2,-0.39425526459828,-0.0136510713139216,-0.0040580025657473,,,,
0.751227638190955,7.15244991744971,,-7.47072854762246,-0.185662054437594,2,-0.391146648396824,-0.0135202135562058,-0.0041967871527287,,,,
0.760021105527638,7.47746842711082,,-7.8071830999633,-0.189225060858784,2,-0.388070521614286,-0.013390157049718,-0.0043395400727611,,,,
0.768814572864322,7.82830968477255,,-8.16969316834928,-0.192849870006121,2,-0.385026351033905,-0.0132608948231486,-0.0044863499002399,,,,
0.777608040201005,8.20806533115337,,-8.56135560412381,-0.196537617794481,2,-0.382013612980461,-0.0131324200131587,-0.0046373062571704,,,,
0.786401507537688,8.62033696310216,,-8.98577737303676,-0.200289467683169,2,-0.379031793093941,-0.0130047258561113,-0.0047924998012365,,,,
0.795194974874372,9.06934564362056,,-9.44718507114551,-0.204106611592329,2,-0.376080386111595,-0.0128778056798552,-0.0049520222137069,,,,
0.803988442211055,9.56007089045168,,-9.95056391955068,-0.207990270858047,2,-0.373158895657747,-0.0127516528955744,-0.0051159661872607,,,,
0.812781909547739,10.0984288354028,,-10.501835930151,-0.211941697228226,2,-0.370266834041355,-0.0126262609897236,-0.0052844254137395,,,,
0.821575376884422,10.6915030679074,,-11.1080907559354,-0.215962173901076,2,-0.367403722060817,-0.012501623516086,-0.0054574945719219,,,,
0.830368844221105,11.3478472805323,,-11.7778883435363,-0.220053016608445,2,-0.364569088815908,-0.0123777340879493,-0.0056352693153395,,,,
0.839162311557789,12.0778871959025,,-12.5216608675313,-0.224215574746102,2,-0.361762471526442,-0.012254586370436,-0.0058178462602137,,,,
0.847955778894472,12.8944619687241,,-13.3522541401942,-0.22845123255349,2,-0.358983415357623,-0.0121321740730042,-0.0060053229735436,,,,
0.856749246231156,13.8135649949311,,-14.2856684287375,-0.232761410345186,2,-0.356231473251508,-0.0120104909421317,-0.0061977979614254,,,,
0.865542713567839,14.8553754163088,,-15.3420899684206,-0.237147565796878,2,-0.353506205764569,-0.011889530754206,-0.006395370657631,,,,
0.874336180904523,16.0457227129872,,-16.5473555639401,-0.241611195288534,2,-0.35080718091106,-0.011769287308632,-0.0065981414125246,,,,
0.883129648241206,17.4182124864333,,-17.9350783817502,-0.246153835307716,2,-0.348133974011936,-0.0116497544211863,-0.0068062114823579,,,,
0.891923115577889,19.0173900086263,,-19.549811509027,-0.250777063916208,2,-0.345486167549218,-0.0115309259176217,-0.0070196830190046,,,,
0.900716582914573,20.9035849376051,,-21.4518926794847,-0.255482502282975,2,-0.342863351025228,-0.0114127956275299,-0.0072386590601885,,,,
0.909510050251256,23.1605807849874,,-23.7251137516782,-0.260271816287251,2,-0.34026512082694,-0.0112953573784993,-0.0074632435202539,,,,
0.91830351758794,25.9082374471973,,-26.4893432515539,-0.265146718195298,2,-0.337691080095029,-0.0111786049905637,-0.0076935411815475,,,,
0.927096984924623,29.3242488258034,,-29.9222840046806,-0.27010896841457,2,-0.335140838597226,-0.0110625322709504,-0.0079296576864374,,,,
0.935890452261307,33.6838065206035,,-34.2991368418363,-0.275160377329791,2,-0.332614012606238,-0.0109471330091511,-0.0081716995300571,,,,
0.94468391959799,39.4370950003352,,-40.0700957828588,-0.280302807224938,2,-0.330110224781553,-0.0108324009723195,-0.0084197740537939,,,,
0.953477386934673,47.3746732442787,,-48.0257296920679,-0.285538174296105,2,-0.327629104055318,-0.0107183299009907,-0.0086739894395892,,,,
0.962270854271357,59.0241277000313,,-59.69363525058,-0.290868450759986,2,-0.325170285521844,-0.0106049135051595,-0.0089344547050981,,,,
0.97106432160804,77.7699752561765,,-78.4583399442797,-0.296295667063504,2,-0.322733410330878,-0.0104921454606878,-0.0092012796997543,,,,
0.979857788944724,112.907056585496,,-113.614695423143,-0.301821914199842,2,-0.320318125584026,-0.0103800194060764,-0.0094745751017843,,,,
0.988651256281407,202.538331835076,,-203.265673208313,-0.307449346137326,2,-0.317924084234751,-0.0102685289395826,-0.0097544524162246,,,,
0.99744472361809,909.261498877362,,-910.008982961041,-0.313180182366788,2,-0.315550944990946,-0.0101576676166871,-0.0100410239739759,,,,
1.00623819095477,-376.517579902649,,375.749500711268,-0.319016710575814,2,-0.313198372221627,-0.0100474289479561,-0.0103344029319655,,,,
1.01503165829146,-157.979435120403,,157.190295748177,-0.324961289453662,2,-0.310866035864095,-0.0099378063971829,-0.0106347032743759,,,,
1.02382512562814,-100.781958749373,,99.9712809728093,-0.331016351639892,2,-0.308553611336787,-0.0098287933799745,-0.0109420398151275,,,,
1.03261859296482,-74.44080679397,,73.6080987426261,-0.337184406819521,2,-0.306260779452195,-0.0097203832626318,-0.0112565282014938,,,,
1.04141206030151,-59.3002158023834,,58.4449714388722,-0.343468044977226,2,-0.303987226333472,-0.0096125693613935,-0.0115782849189974,,,,
1.05020552763819,-49.4752142887491,,48.5969128640413,-0.349869939818159,2,-0.301732643332713,-0.0095053449420263,-0.0119074272975663,,,,
1.05899899497487,-42.5893289860996,,41.6874344687053,-0.35639285236634,2,-0.299496726951665,-0.0093987032197538,-0.0122440735190088,,,,
1.06779246231156,-37.4991210861398,,36.5730815636663,-0.363039634751137,2,-0.297279178764481,-0.0092926373595066,-0.0125883426258287,,,,
1.07658592964824,-33.5863119808621,,32.6355590323449,-0.369813234193169,2,-0.295079705342157,-0.0091871404765066,-0.0129403545314167,,,,
1.08537939698492,-30.4873449460646,,29.5112929833566,-0.376716697202547,2,-0.292898018179042,-0.0090822056371587,-0.0133002300316436,,,,
1.09417286432161,-27.9744612251977,,26.9725068015847,-0.383753174002279,2,-0.290733833620886,-0.0089778258602465,-0.0136680908178841,,,,
1.10296633165829,-25.8977137374249,,24.8692348215104,-0.39092592319138,2,-0.288586872794546,-0.0088739941184202,-0.0140440594914955,,,,
1.11175979899497,-24.1543556177524,,23.0987108305148,-0.39823831666311,2,-0.286456861539306,-0.008770703339975,-0.0144282595797873,,,,
1.12055326633166,-22.6716260527356,,21.5881538655162,-0.405693844794501,2,-0.284343530339482,-0.0086679464108848,-0.0148208155534871,,,,
1.12934673366834,-21.3965578306845,,20.284575721704,-0.413296121925261,2,-0.282246614258464,-0.0085657161771108,-0.015221852845743,,,,
1.13814020100502,-20.289677782713,,19.148481349538,-0.421048892144981,2,-0.280165852874001,-0.008464005447144,-0.015631497872671,,,,
1.14693366834171,-19.3209692845197,,18.1498313097177,-0.428956035409307,2,-0.278100990214704,-0.0083628069947786,-0.0160498780554773,,,,
1.15572713567839,-18.467202695504,,17.2653721625196,-0.437021574007182,2,-0.276051774697616,-0.0082621135621111,-0.0164771218441681,,,,
1.16452060301508,-17.7101219322017,,16.4768229882663,-0.44524967940322,2,-0.274017959066891,-0.008161917862733,-0.0169133587428713,,,,
1.17331407035176,-17.0351831126737,,15.7696139753218,-0.453644679480965,2,-0.271999300333418,-0.0080622125851216,-0.0173587193367851,,,,
1.18210753768844,-16.4306586676163,,15.1319904711226,-0.462211066215069,2,-0.269995559715417,-0.007962990396191,-0.0178133353207697,,,,
1.19090100502513,-15.8869890784532,,14.5543646562192,-0.470953503802499,2,-0.268006502579844,-0.0078642439450221,-0.0182773395296,,,,
1.19969447236181,-15.3963059150211,,14.0288385136347,-0.479876837285655,2,-0.266031898384688,-0.007765965866718,-0.0187508659699005,,,,
1.20848793969849,-14.9520755998906,,13.5488475202445,-0.488986101702629,2,-0.264071520621972,-0.0076681487863926,-0.01923404985377,,,,
1.21728140703518,-14.5488297001957,,13.1088908606853,-0.498286531803235,2,-0.262125146761501,-0.0075707853232875,-0.0197270276341173,,,,
1.22607487437186,-14.1819581897422,,12.7043246061646,-0.507783572372434,2,-0.260192558195318,-0.0074738680949673,-0.0202299370417263,,,,
1.23486834170854,-13.8475491801993,,12.3312013565376,-0.517482889206351,2,-0.258273540182722,-0.0073773897216144,-0.0207429171240605,,,,
1.24366180904523,-13.5422633844409,,11.9861446082416,-0.527390380790394,2,-0.256367881795983,-0.0072813428303871,-0.0212661082858284,,,,
1.25245527638191,-13.2632348458307,,11.6662493813583,-0.537512190732801,2,-0.254475375866548,-0.0071857200598346,-0.0217996523313212,,,,
1.26124874371859,-13.0079917472063,,11.3690029189879,-0.547854721012164,2,-0.252595818931809,-0.0070905140643608,-0.0223436925085497,,,,
1.27004221105528,-12.7743927250922,,11.0922208838356,-0.558424646102565,2,-0.250729011182393,-0.0069957175187025,-0.022898373555185,,,,
1.27883567839196,-12.5605752690121,,10.8339956311907,-0.569228928045746,2,-0.248874756409917,-0.0069013231224332,-0.0234638417463354,,,,
1.28762914572864,-12.3649136225227,,10.592653974163,-0.580274832546306,2,-0.24703286195519,-0.0068073236044724,-0.0240402449441691,,,,
1.29642261306533,-12.1859842159634,,10.366722470335,-0.591569946172871,2,-0.245203138656882,-0.0067137117275687,-0.0246277326494073,,,,
1.30521608040201,-12.0225371152784,,10.1548987132666,-0.603122194756194,2,-0.243385400800578,-0.0066204802927802,-0.0252264560547125,,,,
1.31400954773869,-11.8734723111508,,9.95602745207672,-0.614939863083804,2,-0.241579466068249,-0.0065276221439075,-0.0258365680999889,,,,
1.32280301507538,-11.7378199292747,,9.76908061880681,-0.627031616000552,2,-0.239785155488114,-0.00643513017189,-0.0264582235296263,,,,
1.33159648241206,-11.6147236379834,,9.59314053854469,-0.63940652103511,2,-0.238002293384855,-0.0063429973191442,-0.0270915789517121,,,,
1.34038994974874,-11.5034266794647,,9.42738574716577,-0.652074072684613,2,-0.236230707330205,-0.0062512165838392,-0.0277367928992341,,,,
1.34918341708543,-11.4032600668505,,9.2710789574565,-0.665044218502921,2,-0.234470228093894,-0.0061597810240979,-0.028394025893317,,,,
1.35797688442211,-11.3136325799244,,9.12355680467463,-0.678327387152853,2,-0.232720689594933,-0.0060686837621145,-0.0290634405085121,,,,
1.36677035175879,-11.2340222631965,,8.98422107341515,-0.691934518599551,2,-0.230981928853214,-0.0059779179881875,-0.0297452014401818,,,,
1.37556381909548,-11.1639691862029,,8.85253116354594,-0.705877096640837,2,-0.229253785941493,-0.0058874769646477,-0.0304394755740197,,,,
1.38435728643216,-11.103069270514,,8.72799759736734,-0.72016718399115,2,-0.22753610393765,-0.0057973540296895,-0.0311464320577325,,,,
1.39315075376884,-11.0509690236816,,8.61017640561682,-0.734817460159439,2,-0.225828728877309,-0.0057075426010834,-0.0318662423749461,,,,
1.40194422110553,-11.0073610491408,,8.49866425842537,-0.749841262387713,2,-0.224131509706769,-0.0056180361797807,-0.0325990804213619,,,,
1.41073768844221,-10.9719802244492,,8.39309423034053,-0.765252629946738,2,-0.222444298236261,-0.0055288283533922,-0.0333451225832254,,,,
1.41953115577889,-10.9446004593132,,8.29313210720899,-0.781066352119135,2,-0.220766949093548,-0.0054399127995397,-0.0341045478181546,,,,
1.42832462311558,-10.9250319605449,,8.19847315794461,-0.797298020237887,2,-0.219099319677819,-0.0053512832890855,-0.0348775377383794,,,,
1.43711809045226,-10.9131189441007,,8.10883930670324,-0.813964084191756,2,-0.21744127011395,-0.0052629336892203,-0.0356642766964594,,,,
1.44591155778894,-10.9087377452267,,8.02397665126574,-0.831081913857458,2,-0.215792663207069,-0.0051748579664258,-0.0364649518735356,,,,
1.45470502512563,-10.9117952869288,,7.94365328194741,-0.848669865974427,2,-0.214153364397471,-0.0050870501892839,-0.037279753370181,,,,
1.46349849246231,-10.9222278748408,,7.86765736242489,-0.866747357041064,2,-0.212523241715887,-0.0049995045311676,-0.0381088742999366,,,,
1.472291959799,-10.940000293357,,7.79579543977858,-0.885334942883358,2,-0.210902165739052,-0.0049122152727741,-0.0389525108855793,,,,
1.48108542713568,-10.9651051839069,,7.72789095601441,-0.904454405629862,2,-0.209290009545685,-0.0048251768045243,-0.0398108625582334,,,,
1.48987889447236,-10.9975626916069,,7.66378293750468,-0.924128848921102,2,-0.207686648672775,-0.0047383836288224,-0.0406841320593836,,,,
1.49867236180905,-11.0374203714698,,7.60332484234216,-0.94438280229045,2,-0.206091961072259,-0.0046518303621664,-0.0415725255458949,,,,
1.50746582914573,-11.0847533499808,,7.54638354862765,-0.965242335778712,2,-0.204505827068049,-0.0045655117371306,-0.0424762526981293,,,,
1.51625929648241,-11.1396647423221,,7.49283846931414,-0.986735185988866,2,-0.202928129313439,-0.0044794226041952,-0.0433955268312515,,,,
1.5250527638191,-11.2022863299717,,7.44258078148747,-1.0088908949548,2,-0.201358752748895,-0.0043935579334517,-0.0443305650098463,,,,
1.53384623115578,-11.2727795079188,,7.39551275993211,-1.03174096339133,2,-0.19979758456022,-0.0043079128161586,-0.045281588165936,,,,
1.54263969849246,-11.3513365154953,,7.3515472065797,-1.05531902011855,2,-0.198244514137124,-0.0042224824661735,-0.0462488212205417,,,,
1.55143316582915,-11.4381819699074,,7.31060696899719,-1.07966100971603,2,-0.196699433032187,-0.0041372622212471,-0.047232493208885,,,,
1.56022663316583,-11.53357472715,,7.27262454249885,-1.10480540076985,2,-0.195162234920215,-0.0040522475441975,-0.0482328374093872,,,,
1.56902010050251,-11.6378101012452,,7.23754175178741,-1.13079341743586,2,-0.193632815558016,-0.0039674340239487,-0.0492500914765794,,,,
1.5778135678392,-11.7512224798726,,7.20530950928463,-1.15766929746663,2,-0.192111072744601,-0.0038828173764468,-0.0502844975780884,,,,
1.58660703517588,-11.8741883826667,,7.17588764852885,-1.18548058034967,2,-0.190596906281786,-0.0037983934454745,-0.0513363025358406,,,,
1.59540050251256,-12.0071300180485,,7.14924483223267,-1.21427842979719,2,-0.189090217935232,-0.003714158203327,-0.0524057579716458,,,,
1.60419396984925,-12.1505194057522,,7.12535853583963,-1.24411799553165,2,-0.187590911395917,-0.0036301077513928,-0.053493120457333,,,,
1.61298743718593,-12.304883145634,,7.10421510872788,-1.27505882015,2,-0.186098892242041,-0.0035462383206253,-0.0545986516696159,,,,
1.62178090452261,-12.470807929427,,7.08580991662571,-1.30716529785474,2,-0.184614067901383,-0.0034625462719067,-0.0557226185498759,,,,
1.6305743718593,-12.6489469114848,,7.0701475703688,-1.34050719304588,2,-0.183136347614079,-0.0033790280963213,-0.0568652934690547,,,,
1.63936783919598,-12.8400270780723,,7.05724224790159,-1.37516022822401,2,-0.181665642395885,-0.0032956804153274,-0.0580269543978733,,,,
1.64816130653266,-13.0448577834456,,7.04711811846336,-1.41120675241783,2,-0.180201865001855,-0.0032124999808537,-0.0592078850825876,,,,
1.65695477386935,-13.2643406561792,,7.03980988029021,-1.44873650349543,2,-0.178744929890513,-0.003129483675295,-0.0604083752265168,,,,
1.66574824120603,-13.4994811226588,,7.03536342600062,-1.4878474803415,2,-0.177294753188461,-0.0030466285114433,-0.0616287206775793,,,,
1.67454170854271,-13.7514018486074,,7.0338366532438,-1.52864694410513,2,-0.175851252655447,-0.0029639316323376,-0.0628692236220944,,,,
1.6833351758794,-14.0213584668911,,7.035300442338,-1.5712525717019,2,-0.174414347649921,-0.0028813903110485,-0.064130192785117,,,,
1.69212864321608,-14.310758044462,,7.03983982771065,-1.61579378969275,2,-0.172983959095029,-0.0027990019503996,-0.0654119436375847,,,,
1.70092211055276,-14.6211808482628,,7.047555396252,-1.6624133228289,2,-0.171560009445093,-0.0027167640826293,-0.0667147986105732,,,,
1.70971557788945,-14.9544061059895,,7.05856495355492,-1.71126899929664,2,-0.170142422652557,-0.0026346743689925,-0.0680390873169676,,,,
1.71850904522613,-15.3124426318888,,7.07300550890568,-1.76253586448374,2,-0.168731124135399,-0.0025527305993307,-0.0693851467808886,,,,
1.72730251256281,-15.6975654125827,,7.09103564243454,-1.81640866754194,2,-0.167326040745012,-0.0024709306915795,-0.0707533216751986,,,,
1.7360959798995,-16.1123595401236,,7.11283833387654,-1.87310480097659,2,-0.165927100734553,-0.0023892726912609,-0.0721439645674674,,,,
1.74488944723618,-16.5597732622915,,7.13862435306138,-1.93286779409144,2,-0.16453423372777,-0.002307754770918,-0.073557436174768,,,,
1.75368291457286,-17.0431824259301,,7.1686363391211,-1.99597148791857,2,-0.163147370688285,-0.00222637522954,-0.0749941056277082,,,,
1.76247638190955,-17.566469263401,,7.20315373063323,-2.06272505443368,2,-0.161766443889353,-0.0021451324919615,-0.076454350744123,,,,
1.77126984924623,-18.1341193797742,,7.24249875553927,-2.13347906942665,2,-0.160391386884077,-0.0020640251082415,-0.0779385583128649,,,,
1.78006331658291,-18.7513420324848,,7.28704375199186,-2.20863291066187,2,-0.159022134476092,-0.0019830517530308,-0.0794471243881658,,,,
1.7888567839196,-19.4242204918234,,7.33722017543675,-2.28864383707284,2,-0.157658622690705,-0.0019022112249346,-0.0809804545950725,,,,
1.79765025125628,-20.1599016308187,,7.39352976216523,-2.37403821962711,2,-0.156300788746489,-0.0018215024458769,-0.0825389644464607,,,,
1.80644371859296,-20.966837218298,,7.45655847843882,-2.46542555332771,2,-0.15494857102735,-0.0017409244604571,-0.0841230796721949,,,,
1.81523718592965,-21.8550941384085,,7.52699410674438,-2.56351610224354,2,-0.153601909055001,-0.0016604764353257,-0.0857332365609874,,,,
1.82403065326633,-22.8367576454787,,7.60564863666311,-2.66914334535521,2,-0.152260743461931,-0.0015801576585735,-0.0873698823156113,,,,
1.83282412060302,-23.9264619082466,,7.69348708338652,-2.78329284653045,2,-0.15092501596478,-0.0014999675391264,-0.0890334754220587,,,,
1.8416175879397,-25.1420973120791,,7.79166502487763,-2.90713983988102,2,-0.149594669338174,-0.0014199056061792,-0.090724486033379,,,,
1.85041105527638,-26.5057672516957,,7.90157814614024,-3.04209881920005,2,-0.148269647388959,-0.0013399715086519,-0.092443396368872,,,,
1.85920452261307,-28.045103487521,,8.02492859892227,-3.18988994001953,2,-0.146949894930898,-0.0012601650146755,-0.0941907011294251,,,,
1.86799798994975,-29.7951072671659,,8.16381535326733,-3.35262941089963,2,-0.145635357759771,-0.0011804860111186,-0.0959669079297961,,,,
1.87679145728643,-31.8007788798304,,8.32085949994687,-3.53295483316527,2,-0.144325982628871,-0.0011009345031625,-0.0977725377486711,,,,
1.88558492462312,-34.1209598120334,,8.49938167574084,-3.73420266122302,2,-0.143021717224933,-0.0010215106139207,-0.0996081253974237,,,,
1.8943783919598,-36.834094184379,,8.70365931482115,-3.96066548686719,2,-0.141722510144458,-0.0009422145841013,-0.101474220008512,,,,
1.90317185929648,-40.047129567302,,8.93930993306203,-4.2179753545416,2,-0.140428310870403,-0.000863046771754,-0.103371385544518,,,,
1.91196532663317,-43.909752243521,,9.21388053407982,-4.5136931964879,2,-0.139139069749305,-0.0007840076520509,-0.105300201328923,,,,
1.92075879396985,-48.6381006939672,,9.53778832373981,-4.85824957464214,2,-0.13785473796873,-0.0007050978171585,-0.107261262599708,,,,
1.92955226130653,-54.5562389789468,,9.9258902997442,-5.26651429600094,2,-0.136575267535119,-0.0006263179761684,-0.109255181087012,,,,
1.93834572864322,-62.1731211026827,,10.4002474757209,-5.76056066098247,2,-0.135300611251988,-0.0005476689551223,-0.111282585616115,,,,
1.9471391959799,-72.3363741765369,,10.9953316206082,-6.3748722256704,2,-0.134030722698493,-0.0004691516971066,-0.113344122737099,,,,
1.95593266331658,-86.5702026474351,,11.768716471036,-7.16703403573148,2,-0.132765556208305,-0.0003907672624434,-0.115440457382577,,,,
1.96472613065327,-107.918711996299,,12.8257129664259,-8.24236788180711,2,-0.131505066848843,-0.0003125168289847,-0.117572273555099,,,,
1.97351959798995,-143.469510472946,,14.3862144798002,-9.82077754944837,2,-0.130249210400783,-0.0002344016924971,-0.119740275045722,,,,
1.98231306532663,-214.405311612268,,17.0187756413617,-12.4708276607171,2,-0.128997943338028,-0.0001564232671561,-0.121945186185713,,,,
1.99110653266332,-425.687018127132,,22.969795401216,-18.4389267539034,2,-0.127751222807753,-7.85830861699854e-05,-0.124187752632839,,,,
1.9999,-37801.0921489928,,196.689747187498,-192.175557457603,2,-0.126509006614937,-8.82802487973474e-07,-0.126468742198544,,,,
0.25,1.84666237961018,,-3.06604265140434,-0.227384288902688,3,-1.42410833695277,-0.124920738094982,-0.0152230973448263,-0.0062422439796941,-0.0001208908234858,,
